ukrball100;mathball100;physball100;year
143;133;140;2018
135;104;104;2018
146;104;125;2018
184;178;172;2018
150;107;169;2018
152;163;128;2018
155;142;125;2018
157;0;140;2018
160;182;172;2018
159;164;121;2018
126;111;109;2018
148;133;0;2018
187;192;199;2018
141;157;149;2018
166;157;164;2018
173;193;190;2018
0;100;0;2018
107;0;100;2018
191;192;159;2018
197;199;191;2018
0;0;104;2018
163;173;117;2018
182;183;172;2018
185;200;197;2018
183;173;153;2018
102;0;117;2018
0;104;121;2018
104;0;100;2018
151;180;153;2018
177;193;175;2018
177;172;140;2018
135;119;113;2018
0;100;109;2018
107;153;121;2018
148;129;104;2018
189;182;186;2018
121;144;109;2018
131;0;140;2018
157;107;109;2018
196;195;189;2018
181;180;143;2018
145;114;0;2018
176;191;189;2018
183;192;171;2018
189;173;131;2018
187;195;186;2018
190;178;175;2018
186;177;166;2018
141;146;125;2018
142;107;121;2018
142;150;117;2018
114;0;117;2018
107;122;113;2018
123;122;104;2018
126;104;117;2018
105;104;104;2018
159;111;100;2018
187;189;178;2018
170;196;184;2018
160;161;125;2018
152;152;155;2018
109;0;100;2018
171;175;153;2018
139;104;128;2018
121;0;100;2018
157;144;109;2018
134;140;138;2018
102;0;0;2018
166;150;125;2018
148;144;121;2018
190;188;171;2018
189;186;178;2018
107;100;0;2018
104;114;0;2018
132;111;113;2018
150;142;153;2018
164;163;135;2018
129;122;104;2018
162;146;135;2018
173;178;147;2018
138;140;128;2018
0;100;0;2018
107;107;117;2018
196;191;153;2018
181;166;153;2018
146;124;140;2018
127;104;113;2018
124;111;135;2018
123;0;0;2018
132;117;121;2018
132;152;138;2018
124;0;0;2018
183;180;178;2018
189;180;186;2018
0;0;0;2018
123;0;109;2018
146;157;147;2018
164;175;140;2018
148;157;147;2018
197;188;177;2018
147;172;152;2018
104;0;125;2018
116;129;0;2018
116;127;109;2018
162;133;135;2018
135;140;104;2018
191;191;199;2018
153;122;113;2018
188;148;149;2018
164;175;163;2018
165;163;104;2018
191;188;195;2018
185;196;191;2018
127;150;140;2018
182;148;104;2018
186;191;181;2018
136;111;128;2018
166;157;155;2018
123;111;128;2018
118;100;0;2018
112;100;0;2018
164;153;128;2018
145;150;125;2018
131;119;128;2018
156;163;149;2018
121;0;113;2018
166;129;113;2018
107;107;0;2018
132;150;128;2018
156;178;143;2018
194;188;177;2018
0;0;113;2018
163;173;159;2018
167;180;169;2018
163;163;145;2018
152;138;109;2018
186;188;189;2018
157;119;100;2018
126;0;109;2018
121;107;104;2018
134;127;140;2018
112;104;104;2018
151;153;135;2018
129;131;125;2018
0;0;0;2018
0;0;0;2018
169;164;143;2018
193;186;178;2018
119;129;0;2018
180;186;159;2018
114;0;0;2018
141;122;125;2018
158;100;104;2018
166;142;143;2018
159;142;113;2018
169;185;163;2018
145;150;109;2018
109;100;109;2018
181;196;183;2018
111;100;104;2018
173;178;140;2018
104;0;109;2018
168;127;131;2018
191;189;181;2018
0;0;0;2018
171;188;174;2018
136;100;0;2018
160;153;117;2018
176;170;117;2018
123;0;113;2018
141;155;104;2018
152;192;166;2018
188;197;187;2018
180;173;163;2018
196;195;199;2018
159;175;147;2018
174;196;175;2018
111;129;113;2018
173;146;0;2018
164;163;159;2018
145;124;140;2018
163;142;138;2018
166;107;131;2018
197;188;194;2018
170;150;140;2018
123;111;113;2018
121;142;117;2018
173;168;140;2018
148;144;138;2018
163;136;131;2018
176;173;113;2018
153;142;140;2018
177;163;157;2018
134;114;109;2018
100;0;0;2018
127;129;0;2018
190;182;187;2018
171;180;189;2018
100;0;0;2018
156;177;164;2018
116;117;125;2018
146;133;100;2018
178;152;117;2018
155;146;131;2018
179;168;149;2018
156;157;135;2018
147;146;109;2018
100;0;0;2018
139;119;121;2018
116;124;128;2018
164;124;131;2018
123;114;0;2018
152;136;117;2018
173;163;117;2018
162;148;121;2018
147;144;149;2018
138;150;131;2018
135;131;131;2018
184;166;174;2018
183;198;195;2018
184;186;164;2018
153;161;125;2018
188;193;187;2018
112;111;113;2018
177;172;161;2018
183;193;195;2018
147;168;171;2018
163;172;135;2018
109;114;100;2018
167;193;190;2018
119;104;0;2018
169;140;113;2018
173;168;125;2018
142;122;138;2018
0;0;0;2018
184;177;131;2018
126;150;125;2018
105;0;117;2018
165;161;145;2018
159;186;186;2018
167;161;128;2018
173;189;186;2018
141;119;138;2018
138;122;0;2018
163;168;125;2018
184;148;128;2018
150;189;140;2018
184;189;187;2018
105;0;0;2018
179;188;184;2018
0;0;0;2018
127;150;149;2018
145;140;125;2018
185;168;164;2018
191;152;147;2018
166;148;121;2018
152;175;131;2018
143;127;140;2018
136;117;121;2018
153;172;145;2018
186;193;171;2018
107;117;0;2018
134;104;100;2018
174;166;157;2018
111;0;0;2018
139;148;121;2018
146;131;135;2018
188;175;147;2018
187;188;175;2018
121;168;117;2018
158;127;121;2018
107;104;100;2018
0;0;0;2018
178;166;157;2018
191;186;143;2018
167;150;131;2018
177;188;166;2018
197;200;199;2018
152;175;153;2018
179;186;177;2018
0;131;121;2018
171;131;100;2018
166;124;104;2018
104;0;0;2018
198;183;187;2018
116;104;117;2018
188;182;161;2018
104;127;0;2018
160;144;121;2018
189;195;187;2018
192;186;181;2018
186;183;180;2018
174;185;155;2018
188;186;152;2018
193;196;178;2018
194;193;183;2018
163;114;140;2018
151;136;0;2018
141;173;161;2018
146;166;172;2018
167;177;163;2018
127;111;104;2018
157;157;117;2018
150;153;147;2018
0;104;0;2018
178;195;193;2018
150;107;100;2018
155;161;161;2018
134;119;0;2018
147;133;128;2018
177;170;172;2018
134;114;109;2018
0;104;0;2018
114;107;0;2018
116;127;0;2018
183;192;178;2018
196;191;166;2018
142;148;117;2018
160;138;117;2018
184;189;175;2018
158;161;125;2018
0;0;0;2018
138;125;141;2019
111;119;124;2019
119;0;0;2019
126;133;108;2019
196;191;189;2019
131;122;0;2019
157;161;154;2019
186;191;190;2019
106;100;0;2019
183;180;177;2019
154;159;138;2019
0;119;108;2019
183;191;182;2019
111;104;112;2019
0;0;0;2019
152;157;124;2019
135;144;138;2019
152;146;124;2019
140;128;124;2019
122;140;108;2019
100;114;100;2019
100;130;124;2019
0;0;0;2019
164;182;162;2019
135;133;124;2019
131;146;147;2019
164;170;149;2019
150;182;169;2019
188;178;162;2019
166;153;154;2019
174;168;132;2019
0;117;0;2019
115;0;0;2019
162;182;179;2019
120;119;120;2019
124;0;0;2019
167;157;135;2019
161;135;138;2019
0;100;100;2019
111;0;104;2019
149;155;135;2019
169;157;138;2019
191;190;176;2019
171;180;128;2019
164;182;164;2019
0;0;100;2019
167;149;144;2019
176;157;120;2019
131;146;116;2019
117;117;120;2019
154;117;104;2019
150;165;158;2019
119;0;0;2019
102;117;112;2019
179;189;176;2019
171;172;138;2019
106;0;100;2019
127;142;120;2019
180;184;138;2019
186;194;195;2019
167;173;156;2019
159;170;135;2019
141;165;144;2019
178;199;183;2019
141;100;112;2019
134;173;141;2019
154;153;135;2019
147;137;135;2019
176;128;116;2019
120;107;104;2019
131;107;100;2019
192;184;158;2019
195;189;176;2019
152;165;100;2019
163;146;124;2019
107;0;0;2019
106;0;100;2019
163;140;100;2019
0;0;0;2019
119;0;0;2019
170;175;156;2019
131;133;0;2019
100;100;124;2019
188;196;189;2019
140;133;124;2019
155;163;128;2019
175;178;116;2019
162;186;164;2019
126;114;104;2019
156;155;112;2019
154;157;108;2019
119;0;112;2019
0;130;112;2019
192;192;179;2019
180;165;138;2019
120;114;120;2019
173;137;116;2019
111;155;0;2019
117;0;0;2019
113;104;104;2019
148;117;132;2019
127;133;141;2019
117;0;0;2019
143;140;116;2019
173;157;108;2019
149;183;149;2019
188;186;176;2019
144;142;116;2019
178;183;144;2019
148;125;128;2019
147;107;132;2019
148;146;112;2019
135;114;104;2019
0;107;0;2019
111;122;0;2019
182;175;132;2019
100;0;100;2019
113;107;124;2019
163;180;188;2019
137;110;108;2019
188;194;185;2019
177;166;135;2019
167;183;124;2019
0;0;0;2019
180;180;167;2019
186;192;186;2019
166;168;149;2019
102;0;112;2019
171;151;132;2019
0;119;0;2019
162;146;108;2019
170;182;169;2019
180;170;147;2019
147;157;120;2019
129;117;116;2019
113;114;108;2019
175;117;120;2019
150;159;144;2019
0;0;0;2019
115;0;108;2019
0;0;112;2019
127;173;128;2019
181;186;176;2019
109;104;112;2019
124;100;0;2019
129;107;0;2019
124;144;128;2019
119;114;100;2019
189;178;179;2019
0;0;108;2019
173;175;112;2019
188;177;167;2019
190;172;138;2019
193;195;198;2019
144;135;112;2019
127;122;0;2019
156;135;141;2019
109;0;0;2019
163;153;132;2019
154;153;167;2019
167;184;171;2019
141;128;128;2019
0;0;0;2019
143;128;0;2019
181;189;180;2019
127;0;0;2019
117;119;116;2019
153;159;141;2019
152;125;147;2019
155;133;120;2019
126;0;112;2019
141;170;100;2019
150;130;144;2019
169;153;138;2019
161;192;160;2019
178;198;176;2019
159;153;132;2019
132;125;120;2019
176;178;174;2019
100;0;0;2019
107;133;104;2019
177;155;158;2019
170;182;176;2019
178;183;185;2019
197;190;183;2019
170;190;179;2019
164;163;173;2019
188;183;180;2019
143;180;152;2019
184;184;160;2019
190;153;144;2019
160;155;112;2019
176;195;176;2019
137;140;132;2019
180;189;183;2019
171;159;124;2019
187;177;176;2019
154;140;152;2019
185;191;180;2019
161;149;120;2019
0;119;0;2019
109;119;108;2019
156;155;135;2019
117;107;104;2019
115;128;0;2019
117;114;120;2019
186;192;149;2019
126;142;120;2019
126;0;108;2019
160;161;156;2019
141;122;112;2019
148;117;116;2019
137;146;124;2019
0;104;104;2019
155;133;0;2019
167;175;147;2019
184;175;162;2019
166;142;124;2019
129;119;104;2019
137;114;0;2019
184;178;177;2019
0;107;0;2019
0;0;108;2019
193;196;171;2019
120;104;0;2019
143;104;120;2019
181;180;147;2019
170;133;120;2019
129;0;0;2019
164;144;100;2019
104;100;108;2019
132;140;132;2019
106;104;0;2019
0;107;0;2019
113;0;112;2019
129;146;112;2019
150;163;132;2019
149;137;120;2019
149;119;104;2019
195;189;182;2019
140;168;128;2019
124;114;0;2019
179;177;156;2019
150;163;169;2019
172;161;169;2019
102;0;0;2019
154;172;144;2019
183;194;185;2019
140;170;138;2019
152;161;128;2019
182;159;124;2019
165;172;116;2019
183;117;156;2019
141;133;112;2019
184;184;164;2019
137;107;112;2019
172;163;112;2019
163;125;112;2019
171;165;135;2019
152;142;124;2019
113;0;100;2019
0;172;128;2019
155;146;128;2019
182;189;167;2019
131;128;108;2019
104;130;135;2019
161;175;158;2019
137;114;104;2019
155;166;100;2019
120;0;0;2019
165;180;144;2019
117;133;100;2019
119;100;0;2019
177;184;180;2019
115;117;104;2019
106;0;100;2019
165;194;147;2019
175;187;176;2019
106;0;0;2019
0;100;100;2019
156;165;144;2019
193;166;116;2019
185;166;149;2019
131;104;0;2019
120;100;0;2019
127;135;116;2019
176;175;135;2019
176;182;156;2019
109;110;116;2019
111;119;182;2019
176;189;174;2019
181;178;173;2019
163;178;141;2019
150;157;152;2019
0;0;0;2019
115;117;116;2019
126;149;128;2019
152;137;104;2019
177;186;152;2019
182;190;185;2019
176;146;100;2019
127;110;124;2019
172;168;166;2019
145;130;116;2019
192;177;171;2019
143;155;132;2019
109;114;116;2019
147;144;152;2019
132;0;0;2019
0;0;112;2019
145;178;138;2019
162;186;167;2019
154;144;132;2019
111;104;120;2019
148;183;147;2019
178;166;162;2019
178;182;179;2019
154;125;0;2019
159;137;108;2019
126;135;120;2019
143;146;120;2019
182;180;152;2019
109;114;116;2019
192;190;158;2019
148;137;135;2019
138;110;0;2019
127;100;104;2019
159;157;124;2019
179;178;132;2019
120;114;0;2019
163;133;144;2019
141;0;128;2019
127;155;104;2019
176;165;144;2019
109;149;128;2019
126;114;100;2019
193;175;154;2019
183;195;188;2019
102;0;116;2019
113;107;116;2019
179;175;174;2019
174;140;152;2019
119;110;128;2019
174;165;156;2019
162;133;128;2019
169;140;120;2019
165;114;0;2019
170;170;147;2019
184;184;156;2019
187;178;171;2019
0;100;0;2019
191;192;171;2019
190;186;154;2019
185;187;177;2019
132;133;116;2019
192;196;182;2019
132;135;132;2019
0;100;100;2019
171;189;166;2019
157;172;144;2019
109;0;116;2019
172;180;160;2019
137;130;120;2019
0;0;0;2019
159;168;149;2019
193;177;162;2019
156;135;138;2019
159;100;116;2019
164;184;176;2019
177;187;158;2019
102;0;0;2019
143;117;128;2019
106;104;0;2019
138;172;138;2019
0;0;0;2019
162;173;147;2019
141;144;104;2019
0;0;100;2019
150;146;120;2019
124;130;124;2019
156;189;120;2019
127;0;149;2019
145;144;112;2019
102;107;120;2019
147;128;132;2019
109;117;108;2019
170;155;138;2019
134;151;144;2019
132;175;132;2019
170;173;124;2019
117;107;0;2019
150;135;100;2019
157;153;138;2019
0;0;0;2019
160;144;132;2019
186;177;176;2019
145;130;120;2019
117;155;0;2019
164;133;141;2019
140;119;108;2019
126;100;108;2019
140;100;100;2019
126;110;0;2019
106;0;0;2019
113;168;152;2019
179;155;120;2019
170;183;173;2019
167;180;149;2019
179;183;173;2019
140;128;120;2019
109;100;0;2019
127;107;108;2019
178;184;149;2019
169;168;108;2019
189;196;192;2019
186;198;169;2019
159;184;167;2019
191;196;183;2019
120;0;0;2019
176;157;154;2019
161;172;132;2019
134;122;112;2019
122;130;124;2019
102;104;0;2019
175;161;144;2019
175;180;158;2019
197;191;192;2019
131;135;160;2019
122;130;112;2019
141;163;112;2019
181;175;167;2019
149;125;124;2019
145;0;116;2019
176;177;149;2019
184;177;120;2019
164;153;124;2019
147;175;135;2019
0;107;112;2019
147;140;104;2019
194;180;152;2019
156;177;149;2019
170;161;141;2019
145;133;120;2019
138;142;128;2019
178;170;167;2019
150;135;108;2019
184;183;164;2019
104;119;128;2019
102;100;120;2019
189;189;169;2019
169;159;149;2019
0;110;132;2019
176;159;144;2019
167;177;152;2019
104;128;128;2019
182;175;144;2019
169;146;116;2019
143;155;147;2019
161;168;116;2019
111;122;124;2019
0;155;144;2019
152;151;144;2019
174;180;162;2019
182;161;128;2019
178;137;152;2019
186;153;144;2019
163;142;141;2019
176;172;138;2019
177;175;162;2019
174;189;182;2019
177;163;112;2019
0;117;108;2019
167;184;169;2019
148;157;141;2019
140;125;156;2019
109;114;108;2019
184;192;138;2019
156;144;132;2019
129;104;116;2019
140;172;135;2019
140;144;124;2019
107;125;120;2019
180;195;188;2019
187;191;154;2019
135;153;144;2019
157;168;120;2019
174;163;149;2019
145;161;116;2019
182;168;147;2019
192;198;164;2019
138;114;138;2019
164;128;132;2019
134;140;120;2019
178;187;154;2019
170;155;144;2019
143;122;128;2019
163;178;138;2019
111;107;120;2019
167;184;174;2019
135;117;128;2019
134;107;112;2019
140;130;124;2019
171;182;144;2019
165;166;167;2019
193;200;197;2019
100;133;0;2019
184;194;177;2019
131;146;128;2019
183;175;158;2019
193;189;193;2019
129;146;124;2019
178;190;188;2019
178;175;162;2019
186;177;147;2019
174;173;141;2019
138;159;120;2019
190;177;179;2019
171;163;0;2019
153;104;116;2019
100;117;135;2019
111;137;108;2019
109;110;138;2019
115;114;100;2019
122;117;128;2019
122;0;108;2019
165;157;144;2019
152;170;164;2019
122;149;158;2019
0;0;116;2019
129;0;141;2019
0;114;128;2019
152;140;132;2019
124;140;112;2019
0;104;108;2019
115;0;112;2019
140;155;149;2019
138;166;164;2019
157;172;116;2019
181;195;176;2019
143;151;116;2019
111;104;0;2019
117;155;128;2019
148;157;128;2019
143;125;132;2019
134;149;135;2019
138;142;144;2019
0;0;100;2019
102;104;104;2019
140;153;132;2019
150;133;108;2019
109;0;112;2019
186;182;166;2019
174;184;154;2019
177;144;149;2019
124;119;108;2019
166;144;128;2019
145;165;158;2019
167;182;164;2019
147;177;160;2019
161;151;138;2019
106;110;0;2019
145;151;120;2019
126;107;0;2019
165;177;138;2019
0;107;108;2019
163;177;149;2019
117;104;0;2019
186;166;128;2019
111;114;132;2019
182;182;158;2019
111;110;104;2019
127;135;108;2019
153;128;104;2019
124;110;116;2019
145;0;104;2019
182;191;156;2019
137;168;160;2019
141;170;128;2019
181;189;173;2019
137;104;116;2019
177;184;185;2019
127;107;120;2019
113;100;100;2019
156;175;160;2019
109;0;0;2019
183;168;132;2019
141;166;120;2019
165;153;108;2019
0;0;0;2019
119;119;128;2019
172;168;164;2019
176;175;138;2019
170;168;158;2019
153;182;164;2019
131;107;112;2019
0;0;112;2019
134;140;128;2019
129;135;116;2019
193;183;167;2019
107;0;0;2019
132;122;104;2019
127;117;0;2019
104;107;124;2019
134;137;120;2019
149;175;132;2019
140;159;141;2019
164;187;171;2019
138;161;135;2019
172;168;141;2019
190;172;179;2019
180;184;166;2019
129;133;100;2019
129;114;128;2019
143;140;120;2019
179;155;154;2019
153;149;147;2019
172;182;138;2019
171;199;186;2019
157;166;152;2019
0;104;0;2019
164;159;160;2019
189;186;164;2019
195;190;132;2019
176;135;120;2019
152;151;128;2019
0;104;0;2019
161;135;116;2019
144;110;138;2019
0;107;0;2019
175;170;132;2019
107;107;100;2019
179;184;132;2019
189;180;104;2019
170;163;152;2019
193;192;116;2019
174;165;144;2019
156;149;132;2019
188;192;173;2019
175;168;179;2019
102;0;0;2019
169;153;152;2019
150;159;112;2019
184;170;164;2019
102;0;0;2019
162;146;132;2019
174;155;156;2019
153;125;141;2019
104;110;108;2019
122;0;0;2019
137;0;112;2019
148;157;174;2019
154;165;182;2019
119;119;108;2019
131;114;100;2019
152;151;135;2019
180;184;154;2019
124;144;112;2019
138;153;124;2019
154;165;135;2019
109;137;104;2019
140;117;141;2019
176;153;132;2019
179;194;171;2019
148;104;0;2019
162;187;138;2019
126;122;120;2019
184;182;132;2019
143;135;116;2019
170;177;147;2019
180;191;190;2019
187;180;164;2019
131;133;120;2019
115;161;147;2019
172;184;167;2019
134;184;112;2019
140;104;0;2019
0;0;104;2019
117;114;120;2019
157;163;112;2019
132;144;112;2019
187;187;160;2019
137;149;104;2019
132;140;120;2019
196;194;190;2019
144;161;144;2019
143;155;116;2019
153;135;128;2019
0;0;0;2019
107;155;144;2019
154;165;156;2019
144;173;162;2019
169;166;147;2019
147;163;141;2019
141;175;138;2019
149;151;112;2019
106;0;0;2019
149;133;116;2019
167;173;120;2019
117;0;116;2019
106;149;120;2019
135;119;135;2019
157;163;128;2019
177;172;160;2019
147;128;120;2019
160;163;138;2019
185;184;162;2019
124;119;0;2019
109;0;104;2019
134;128;144;2019
150;153;144;2019
129;125;108;2019
161;146;120;2019
122;114;108;2019
137;130;138;2019
135;135;135;2019
143;135;108;2019
159;172;152;2019
147;183;147;2019
189;194;198;2019
155;146;154;2019
184;165;144;2019
164;170;156;2019
147;137;124;2019
135;157;124;2019
163;146;152;2019
129;100;120;2019
153;168;160;2019
126;117;108;2019
170;180;160;2019
144;163;164;2019
144;170;166;2019
192;190;124;2019
157;175;173;2019
124;135;112;2019
138;114;124;2019
166;165;120;2019
126;110;108;2019
190;200;189;2019
149;166;138;2019
186;142;104;2019
0;0;135;2019
126;117;124;2019
0;114;0;2019
175;187;156;2019
193;182;152;2019
0;0;104;2019
109;104;0;2019
167;173;100;2019
134;153;154;2019
117;168;120;2019
124;0;108;2019
137;100;0;2019
132;128;116;2019
191;190;188;2019
104;0;0;2019
190;183;182;2019
194;194;183;2019
131;135;100;2019
170;173;132;2019
109;119;0;2019
181;175;166;2019
115;140;160;2019
145;135;128;2019
141;146;158;2019
184;198;190;2019
143;175;141;2019
149;165;116;2019
140;128;124;2019
154;142;108;2019
119;117;124;2019
111;114;0;2019
184;194;177;2019
164;166;166;2019
147;151;152;2019
163;170;124;2019
111;0;0;2019
154;155;135;2019
126;117;108;2019
197;194;186;2019
190;175;174;2019
137;0;100;2019
131;107;112;2019
174;165;138;2019
113;117;116;2019
181;183;167;2019
161;161;132;2019
176;184;152;2019
181;157;132;2019
129;140;108;2019
134;133;135;2019
171;178;147;2019
0;0;0;2019
109;125;100;2019
141;114;100;2019
106;0;132;2019
124;137;124;2019
184;190;185;2019
169;183;152;2019
117;159;0;2019
153;177;124;2019
104;0;116;2019
122;0;0;2019
164;177;167;2019
182;165;158;2019
192;172;171;2019
161;151;108;2019
109;130;108;2019
155;157;144;2019
100;0;116;2019
190;196;188;2019
188;190;185;2019
160;130;120;2019
155;133;120;2019
170;177;0;2019
181;194;141;2019
153;119;135;2019
124;122;104;2019
183;170;154;2019
174;146;160;2019
170;140;132;2019
145;182;169;2019
188;163;158;2019
132;144;128;2019
0;0;0;2019
164;157;138;2019
195;196;193;2019
193;191;197;2019
180;168;179;2019
171;183;160;2019
137;137;120;2019
194;186;154;2019
109;0;0;2019
189;180;182;2019
122;104;108;2019
126;133;141;2019
122;135;138;2019
154;197;186;2019
0;110;128;2019
179;182;154;2019
159;165;141;2019
190;190;185;2019
190;184;167;2019
135;151;135;2019
155;177;149;2019
177;195;176;2019
172;183;179;2019
176;163;156;2019
176;177;166;2019
0;0;0;2019
119;117;128;2019
115;144;152;2019
159;184;132;2019
164;166;144;2019
186;190;158;2019
186;170;154;2019
135;119;141;2019
187;182;158;2019
143;135;0;2019
172;194;160;2019
172;172;154;2019
109;107;0;2019
185;190;171;2019
120;135;100;2019
134;140;116;2019
0;107;104;2019
143;125;138;2019
162;189;160;2019
111;0;0;2019
